3125.112	60.18334	99.74923	223.0855	1	9.7805	0	85.0508	0
3125.237	60.40359	100.2519	223.2553	1	9.7192	0	84.9543	0
3125.362	60.59389	100.6581	223.3411	1	9.8933	0	84.6678	0
3125.487	60.75328	100.8917	223.3464	1	10.0408	0	84.4288	0
3125.612	60.87721	100.8991	223.3085	1	10.3053	0	84.1186	0
3125.737	60.9247	100.6597	223.3069	1	11.0374	0	83.4351	0
3125.862	60.85732	100.3057	223.3688	1	12.3044	0	82.336	0
3125.987	60.69049	99.93681	223.4407	1	13.5537	0	81.3374	0
3126.112	60.46033	99.59188	223.4648	1	13.9542	0	81.1437	0
3126.237	60.21854	99.29308	223.3955	1	13.5161	0	81.699	0
3126.362	60.02973	99.06146	223.216	1	13.0227	0.255	81.9846	0
3126.487	59.95721	98.95573	223.0154	1	12.8386	0.0296	82.4385	0
3126.612	59.96875	98.937	222.9276	1	12.7251	0	82.5539	0
3126.737	60.05022	98.95094	223.0043	1	12.4932	0	82.6907	0
3126.862	60.18514	98.94118	223.2469	1	12.4025	0	82.667	0
3126.987	60.35277	98.86375	223.6102	1	12.6455	0	82.3294	0
3127.112	60.51173	98.72718	223.9877	1	12.8223	0	82.0706	0
3127.237	60.59186	98.62365	224.2554	1	12.3344	0	82.4668	0
3127.362	60.57648	98.61157	224.3961	1	10.9963	0	83.7214	0
3127.487	60.47855	98.69811	224.4234	1	9.5799	0	85.1039	0
3127.612	60.3295	98.86015	224.3693	1	8.7004	0	86.0142	0
3127.737	60.17484	99.04809	224.278	1	8.2429	0	86.5321	0
3127.862	60.06132	99.17036	224.2125	1	7.5933	0	87.204	0
3127.987	59.9797	99.21664	224.2089	1	6.5071	0	88.2508	0
3128.112	59.92113	99.21871	224.2814	1	5.3261	0	89.3662	0
3128.237	59.88467	99.20887	224.4343	1	4.406	0.0712	90.149	0
3128.362	59.87463	99.21748	224.6628	1	3.9348	0.0083	90.6439	0
3128.487	59.9026	99.27415	224.9583	1	3.7924	0	90.7613	0
3128.612	59.94335	99.40485	225.2926	1	3.7023	0	90.8149	0
3128.737	59.97241	99.62282	225.6292	1	3.6253	0	90.8671	0
3128.862	59.99847	99.91338	225.9362	1	3.6776	0	90.7991	0
3128.987	60.0438	100.2344	226.1849	1	3.8979	0	90.55	0
3129.112	60.13921	100.5178	226.3553	1	4.3939	0	90.0117	0
3129.237	60.304	100.6375	226.4611	1	5.102	0	89.2489	0
3129.362	60.47216	100.6253	226.605	1	5.7151	0	88.5679	0
3129.487	60.59568	100.5793	226.8365	1	6.1499	0	88.0984	0
3129.612	60.65482	100.5743	227.1426	1	6.475	0	87.7795	0
3129.737	60.65432	100.6567	227.4528	1	6.6561	0	87.6194	0
3129.862	60.63225	100.8222	227.5967	1	6.513	0	87.7595	0
3129.987	60.63381	100.9901	227.3354	1	6.0634	0	88.1675	0
3130.112	60.64856	101.0992	226.7449	1	5.5	0	88.6684	0
3130.237	60.66117	101.135	225.9803	1	5.0876	0	89.0384	0
3130.362	60.65953	101.1057	225.2408	1	5.009	0.0766	89.0332	0
3130.487	60.63771	101.0405	224.7391	1	5.5596	0.0966	88.5287	0
3130.612	60.59958	100.995	224.6991	1	6.683	0.0101	87.6266	0
3130.737	60.5563	101.0065	224.9807	1	8.0295	0	86.4407	0
